,Neighborhood,Venue Category,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude
556,Athens,Cocktail Bar,37.97614,23.7364,Moorings,37.8020759353402,23.77268626937167
557,Athens,Coffee Shop,37.97614,23.7364,Kaya,37.976883981037446,23.733336560581296
558,Athens,Coffee Shop,37.97614,23.7364,2 γουλιές & 2 μπουκιές,37.97939306813599,23.730097818463047
559,Athens,Coffee Shop,37.97614,23.7364,Mr Bean Coffee Brewers,37.98360955042584,23.731250455761593
560,Athens,Coffee Shop,37.97614,23.7364,Terra Carpo,37.967567,23.729216
561,Athens,Coffee Shop,37.97614,23.7364,Montagu (Μόντακιου),37.979522877688986,23.73224855083927
562,Athens,Coffee Shop,37.97614,23.7364,THIRD PLACE.,37.97466955525268,23.730892691335395
563,Athens,Coffee Shop,37.97614,23.7364,Dope Roasting Co.,37.978302,23.726841
564,Athens,Coffee Shop,37.97614,23.7364,Drupes & Drips,37.96774789171093,23.726714683063758
565,Athens,Coffee Shop,37.97614,23.7364,Taf Coffee,37.98345088308742,23.73085260182222
566,Athens,Coffee Shop,37.97614,23.7364,Espressaki,37.98353842355069,23.760445711695983
567,Athens,Coffee Shop,37.97614,23.7364,Cofis,37.9413526876559,23.761785385501483
568,Athens,Coffee Shop,37.97614,23.7364,Nespresso Boutique,37.99959254644837,23.771018198702084
569,Athens,Coffee Shop,37.97614,23.7364,Coffee Lab,37.949512345274975,23.691764653789257
570,Athens,Coffee Shop,37.97614,23.7364,Kudu Coffee Roasters,38.00503999437289,23.785297538036605
571,Athens,Coffee Shop,37.97614,23.7364,Maple Sugar & Spice,38.046612458549326,23.75756749401787
572,Athens,Coffee Shop,37.97614,23.7364,Nespresso Boutique,38.03419357626358,23.792768474759807
573,Athens,Coffee Shop,37.97614,23.7364,Chain Coffee Company,38.009094935814424,23.853399111394754
574,Athens,Coffee Shop,37.97614,23.7364,Coffee Factory,38.086524071786464,23.750324750169863
575,Athens,Coffee Shop,37.97614,23.7364,Nespresso Boutique,38.073727005714126,23.814590774890956
576,Athens,Cupcake Shop,37.97614,23.7364,Emi's Cupcakes,37.97673564123889,23.74318810144816
577,Athens,Cupcake Shop,37.97614,23.7364,Petits Gâteaux,38.05465556145193,23.843427300453186
578,Athens,Dessert Shop,37.97614,23.7364,Choureal,37.976295514761254,23.731767583247123
579,Athens,Dessert Shop,37.97614,23.7364,Dickie Dee Athens,37.97536714457981,23.73247836587123
580,Athens,Dessert Shop,37.97614,23.7364,Overoll Croissanterie,37.978367,23.729868
581,Athens,Dessert Shop,37.97614,23.7364,Κοσμικόν,38.00549360790831,23.72678734992696
582,Athens,Dessert Shop,37.97614,23.7364,Sugar Mama,37.97401189517367,23.77406196840106
583,Athens,Dessert Shop,37.97614,23.7364,Τσίρου,37.946850335450804,23.766909059878866
584,Athens,Dessert Shop,37.97614,23.7364,Κοσμικόν,37.93258,23.696854
585,Athens,Dessert Shop,37.97614,23.7364,Choc-O'-Rock Pastry Lab,38.00481269833812,23.797729553850285
586,Athens,Dessert Shop,37.97614,23.7364,Τα Γιούλια,38.04167509789992,23.763473703934455
587,Athens,Dessert Shop,37.97614,23.7364,Φύσις,38.01384558412726,23.82990660969819
588,Athens,Dessert Shop,37.97614,23.7364,Παλόγλου Ζαχαροπλαστείο,37.93648341025237,23.640602557129867
589,Athens,Dessert Shop,37.97614,23.7364,Fresh,38.03679773276364,23.82627379819394
590,Athens,Dessert Shop,37.97614,23.7364,Delicieux,38.00981875123631,23.856806856836062
591,Athens,Garden Center,37.97614,23.7364,Minú,37.978146,23.721247
592,Athens,Gym / Fitness Center,37.97614,23.7364,Icon Fitness - Chalandri,38.015013809463774,23.790287223808992
593,Athens,Gym / Fitness Center,37.97614,23.7364,CrossFit North Zone,38.010273786062776,23.851192087158353
594,Athens,History Museum,37.97614,23.7364,Museum of Cycladic Art (Μουσείο Κυκλαδικής Τέχνης),37.97584344774846,23.742230726445747
595,Athens,History Museum,37.97614,23.7364,Acropolis Museum (Μουσείο Ακρόπολης),37.96882145568731,23.728256129152648
596,Athens,History Museum,37.97614,23.7364,Greek cruiser Georgios Averof (Θωρηκτό Γ. Αβέρωφ),37.933042587780854,23.684971523747258
597,Athens,Italian Restaurant,37.97614,23.7364,Άλ3ξ,37.97839189147874,23.741426467881865
598,Athens,Italian Restaurant,37.97614,23.7364,Colibri,37.96633735144969,23.74270895444615
599,Athens,Mountain,37.97614,23.7364,Mount Ymittos (Όρος Υμηττός),37.956156602689205,23.81765776587104
600,Athens,Mountain,37.97614,23.7364,Mount Penteli (Όρος Πεντέλη),38.056514697333846,23.863182229765922
601,Athens,Mountain,37.97614,23.7364,Parnitha (Πάρνηθα),38.145762579180364,23.719654083251953
602,Athens,Park,37.97614,23.7364,National Garden (Εθνικός Κήπος),37.973894251385666,23.737079603583492
603,Athens,Park,37.97614,23.7364,Άλσος Λυκαβηττού,37.98216006119567,23.743858337402344
604,Athens,Park,37.97614,23.7364,Concert Hall Gardens (Κήπος Μεγάρου Μουσικής Αθηνών),37.98167048352192,23.75305999739082
605,Athens,Park,37.97614,23.7364,Nea Smirni Grove (Άλσος Νέας Σμύρνης),37.94912940428852,23.716828540192516
606,Athens,Park,37.97614,23.7364,Stavros Niarchos Park (Πάρκο Σταύρος Νιάρχος),37.941364,23.692307
607,Athens,Park,37.97614,23.7364,Great Lawn (SNFCC) (Ξέφωτο (ΚΠΙΣΝ)),37.939950281933925,23.691869681000608
608,Athens,Park,37.97614,23.7364,Veikou Grove (Άλσος Βεΐκου),38.02830955806158,23.764325800078108
609,Athens,Park,37.97614,23.7364,Pani Hill (Λόφος Πανί),37.913152712002415,23.73055456358009
610,Athens,Park,37.97614,23.7364,Πάρκο Αλίμου,37.91062206436037,23.71057002241687
611,Athens,Park,37.97614,23.7364,Κτήμα Συγγρού,38.061565808316146,23.815805912017822
612,Athens,Pedestrian Plaza,37.97614,23.7364,Dionysiou Areopagitou (Διονυσίου Αρεοπαγίτου),37.96949962694601,23.729630090695938
613,Athens,Pedestrian Plaza,37.97614,23.7364,Αποστόλου Παύλου,37.972999761848115,23.72050691079445
614,Athens,Pub,37.97614,23.7364,The Local Pub,38.021079394611405,23.80201478721053
615,Athens,Scenic Lookout,37.97614,23.7364,Θέα Βύρωνα,37.95130931302467,23.762077126925618
616,Athens,Theater,37.97614,23.7364,National Theatre of Greece (Εθνικό Θέατρο),37.98474217257332,23.725541110739435
617,Athens,Theater,37.97614,23.7364,Municipal Theater of Piraeus (Δημοτικό Θέατρο Πειραιά),37.94292976090227,23.64702927632068
618,Athens,Wine Bar,37.97614,23.7364,Corks & Forks,37.93138,23.646006
619,Helsinki,Art Gallery,60.17116,24.93266,Taidehalli,60.172127213487165,24.93101423081712
620,Helsinki,Beer Store,60.17116,24.93266,Pien Shop & Bar,60.16967317676566,24.94452640414238
621,Helsinki,Café,60.17116,24.93266,Buongiorno Cafe & Restaurant,60.17530410245272,24.919293522834778
622,Helsinki,Café,60.17116,24.93266,Sinisen huvilan kahvila,60.18130473847018,24.93704301924888
623,Helsinki,Café,60.17116,24.93266,Cafe Regatta,60.18014473064337,24.911773243717573
624,Helsinki,Café,60.17116,24.93266,Cafferino Oba,60.16442,24.929206
625,Helsinki,Café,60.17116,24.93266,Johan & Nyström,60.169025,24.960081
626,Helsinki,Café,60.17116,24.93266,Cafe Taideterassi,60.18155893197522,24.936446855468166
627,Helsinki,Café,60.17116,24.93266,Green Hippo Café,60.16187494612139,24.94027693057612
628,Helsinki,Café,60.17116,24.93266,Kahvila Sävy,60.189201349184465,24.958520829677582
629,Helsinki,Café,60.17116,24.93266,Café Cardemumma,60.18652234989518,24.951243258294518
630,Helsinki,Café,60.17116,24.93266,Päiväkahvibaari 2,60.190201,24.972888
631,Helsinki,Café,60.17116,24.93266,Lapinlahden Lähde,60.16752036769864,24.912841489536593
632,Helsinki,Café,60.17116,24.93266,Café Mutteri,60.16137248694168,24.89253689214515
633,Helsinki,Café,60.17116,24.93266,Makers Kahvila,60.15564141130272,24.882532737684606
634,Helsinki,Café,60.17116,24.93266,Café Otsolahti,60.173656,24.815
635,Helsinki,Café,60.17116,24.93266,Café Mellsten,60.15412057523106,24.773350512178954
636,Helsinki,Café,60.17116,24.93266,Cafe Makiata,60.225566,24.8944
637,Helsinki,Café,60.17116,24.93266,Nokkalan Majakka,60.147974405633164,24.75542506803377
638,Helsinki,Café,60.17116,24.93266,La Torrefazione,60.16004851037233,24.73921526184404
639,Helsinki,Café,60.17116,24.93266,Pitkäkosken maja,60.26603317404943,24.898176505582164
640,Helsinki,Café,60.17116,24.93266,Kahvitupa Laurentius,60.28372,24.98362
641,Helsinki,Café,60.17116,24.93266,Kahvila Kampela,60.20222468475426,25.162200656586634
642,Helsinki,Café,60.17116,24.93266,Bembölen Kahvitupa,60.222929176861925,24.67398038476875
643,Helsinki,Café,60.17116,24.93266,Oy Emil Halme Ab,60.19271,24.60232
644,Helsinki,Cocktail Bar,60.17116,24.93266,Tislaamo - Distillery Bar,60.19008677217207,24.969920841465008
645,Helsinki,Cocktail Bar,60.17116,24.93266,The Bull and the Firm,60.188338,24.964497
646,Helsinki,Coffee Shop,60.17116,24.93266,Cafetoria,60.173203,24.923024
647,Helsinki,Coffee Shop,60.17116,24.93266,Kaffecentralen,60.167580051384675,24.932525558737044
648,Helsinki,Coffee Shop,60.17116,24.93266,Andante,60.1628563858034,24.939082240878598
649,Helsinki,Coffee Shop,60.17116,24.93266,Päiväkahvibaari 1,60.191536,24.95901
650,Helsinki,Coffee Shop,60.17116,24.93266,Cafe Compass,60.155130999973,24.95161447934584
651,Helsinki,Coffee Shop,60.17116,24.93266,Kahvila Kasinonranta,60.15554266308612,24.872339221076267
652,Helsinki,Coffee Shop,60.17116,24.93266,Kaisan Cafe,60.17595641764119,24.8044815659523
653,Helsinki,Coffee Shop,60.17116,24.93266,Caffi,60.29089854719617,24.96700233612439
654,Helsinki,Farm,60.17116,24.93266,Haltialan tila,60.27573760000001,24.953518
655,Helsinki,Farm,60.17116,24.93266,Fallkullan kotieläintila,60.257337965990736,25.035996437072754
656,Helsinki,Garden Center,60.17116,24.93266,Viherpaja,60.3052608753178,25.002930072887626
657,Helsinki,Gastropub,60.17116,24.93266,Harbour Tap & Taste,60.183912060225516,24.982927866606275
658,Helsinki,Gym / Fitness Center,60.17116,24.93266,Vertical Club,60.188914718974374,24.977432193393906
659,Helsinki,Gym / Fitness Center,60.17116,24.93266,LadyLine,60.181163633953354,24.951701120497226
660,Helsinki,Gym / Fitness Center,60.17116,24.93266,Fressi,60.175150704228926,24.801600572106114
661,Helsinki,Gym / Fitness Center,60.17116,24.93266,ELIXIA Tali,60.21366510000001,24.8756888
662,Helsinki,Gym / Fitness Center,60.17116,24.93266,ELIXIA Tikkurila,60.2883996,25.0344091
663,Helsinki,Island,60.17116,24.93266,Pihlajasaari,60.137952,24.915003
664,Helsinki,Island,60.17116,24.93266,Mustikkamaa / Blåbärslandet,60.18149314744058,24.98862110349742
665,Helsinki,Island,60.17116,24.93266,Suomenlinna / Sveaborg (Suomenlinna),60.14639714311618,24.988703727722168
666,Helsinki,Italian Restaurant,60.17116,24.93266,Signor Smith,60.19909721689517,24.93379756808281
667,Helsinki,Park,60.17116,24.93266,Lapinlahden puisto,60.16715507391703,24.912571907043457
668,Helsinki,Park,60.17116,24.93266,Lenininpuisto,60.18991605810939,24.943149089813232
669,Helsinki,Park,60.17116,24.93266,Esplanadin puisto,60.16749804050378,24.947034560049197
670,Helsinki,Park,60.17116,24.93266,Sinebrychoffin puisto,60.16162517793622,24.933675527572632
671,Helsinki,Park,60.17116,24.93266,Karhupuisto,60.18391922116737,24.952487200498577
672,Helsinki,Park,60.17116,24.93266,Kirjailijanpuisto,60.18598514854521,24.914046889061616
673,Helsinki,Park,60.17116,24.93266,Tähtitorninmäki,60.161977496360954,24.952762126922607
674,Helsinki,Park,60.17116,24.93266,Keskuspuisto,60.19999499675728,24.913558959960938
675,Helsinki,Park,60.17116,24.93266,Kaivopuisto / Brunnsparken (Kaivopuisto),60.15680978091396,24.95673179626465
676,Helsinki,Park,60.17116,24.93266,Kumpulanlaakso,60.20347124594085,24.95767593383789
677,Helsinki,Park,60.17116,24.93266,Meripuisto,60.155378,24.947869
678,Helsinki,Park,60.17116,24.93266,Arabian rantapuisto,60.21026662341423,24.981686446654166
679,Helsinki,Park,60.17116,24.93266,Herttoniemen kartanonpuisto,60.18974880132342,25.042442972008246
680,Helsinki,Park,60.17116,24.93266,Espoon keskuspuisto,60.1907314765191,24.69721570652398
681,Helsinki,Scenic Lookout,60.17116,24.93266,Humallahdenpuiston kalliot,60.18670085279928,24.904234470111692
682,Helsinki,Scenic Lookout,60.17116,24.93266,Lemminkäisen kalliot,60.33937314844165,24.99459225996944
683,Helsinki,Ski Area,60.17116,24.93266,Oittaan ladut,60.23998909876104,24.657905036427458
684,Helsinki,Theater,60.17116,24.93266,Ryhmäteatteri,60.1865594789333,24.947820843396897
685,Helsinki,Theater,60.17116,24.93266,Aleksanterin teatteri,60.16352043043709,24.93358412704009
686,Helsinki,Theater,60.17116,24.93266,Hevosenkenkä,60.18506264171099,24.755115252364998
687,Helsinki,Wine Bar,60.17116,24.93266,Apéro,60.16421142755892,24.92948055267334
688,Helsinki,Wine Bar,60.17116,24.93266,Viinibaari Apotek,60.16658,24.93224
689,Rotterdam,Beer Store,51.91439,4.48717,Bier&zO,51.92260741886162,4.492917000047642
690,Rotterdam,Café,51.91439,4.48717,Picknick,51.92219563541608,4.489643429653236
691,Rotterdam,Café,51.91439,4.48717,Verward,51.92254404458632,4.492417084994449
692,Rotterdam,Café,51.91439,4.48717,Kopi Soesoe,51.901251924611344,4.484515928485464
693,Rotterdam,Café,51.91439,4.48717,Café Het Witte Huis,51.91890243771369,4.49184684001004
694,Rotterdam,Café,51.91439,4.48717,Parqiet,51.906961,4.469136
695,Rotterdam,Café,51.91439,4.48717,Dudok in Het Park,51.906828,4.46843
696,Rotterdam,Café,51.91439,4.48717,Verhip,51.90455,4.45952
697,Rotterdam,Café,51.91439,4.48717,Walenburg,51.929,4.467306
698,Rotterdam,Café,51.91439,4.48717,Café du Midi,52.01922,4.39037
699,Rotterdam,Café,51.91439,4.48717,Barbaar,52.011636361984365,4.353962877993122
700,Rotterdam,Café,51.91439,4.48717,Café de Tijd,51.81683194924896,4.669364497413367
701,Rotterdam,Café,51.91439,4.48717,Stadscafé Rijke en Zn.,51.815006542329414,4.667108111414175
702,Rotterdam,Coffee Shop,51.91439,4.48717,Harvest Coffee Brewers,51.915754262841325,4.485868577675699
703,Rotterdam,Coffee Shop,51.91439,4.48717,Hopper Coffee & Bakery,51.916529,4.48033
704,Rotterdam,Coffee Shop,51.91439,4.48717,NINE BAR,51.92219030793735,4.488105003128181
705,Rotterdam,Coffee Shop,51.91439,4.48717,Man met Bril Koffie,51.93048177280354,4.474053382873535
706,Rotterdam,Coffee Shop,51.91439,4.48717,Starbucks,51.92559455316974,4.477626666275436
707,Rotterdam,Coffee Shop,51.91439,4.48717,Juffrouw Van Zanten West,51.917697,4.456159
708,Rotterdam,Coffee Shop,51.91439,4.48717,Urban Espresso Bar West,51.913306128763885,4.459992050685686
709,Rotterdam,Coffee Shop,51.91439,4.48717,Kek,52.012575427547766,4.359933435916901
710,Rotterdam,Coffee Shop,51.91439,4.48717,Heer & Meester,51.81390426061343,4.659324945858259
711,Rotterdam,Cosmetics Shop,51.91439,4.48717,Lush,51.92009729224777,4.4804474399543635
712,Rotterdam,Dessert Shop,51.91439,4.48717,De Lelie,52.01303861364275,4.356563686752681
713,Rotterdam,Farm,51.91439,4.48717,Stadsboerderij BuytenDelft,52.01733021891328,4.375126968788186
714,Rotterdam,Food Truck,51.91439,4.48717,Mama Hông,51.98072197770625,4.456795289840659
715,Rotterdam,Gastropub,51.91439,4.48717,Vessel 11,51.917111584282175,4.484461231983601
716,Rotterdam,Gastropub,51.91439,4.48717,Kaapse Maria,51.91774258889211,4.472609831836804
717,Rotterdam,Gastropub,51.91439,4.48717,Eetcafé t Trefpunt,51.93862,4.4852366
718,Rotterdam,Gastropub,51.91439,4.48717,Post,51.81038113936199,4.668312569892615
719,Rotterdam,Gym / Fitness Center,51.91439,4.48717,Fit For Free Dordrecht,51.800361545796875,4.709322481688429
720,Rotterdam,History Museum,51.91439,4.48717,Gemeentemuseum Simon van Gijn,51.816364,4.663668
721,Rotterdam,Island,51.91439,4.48717,Noordereiland,51.91371155365092,4.495979731959574
722,Rotterdam,Italian Restaurant,51.91439,4.48717,Panzero,51.922108428418504,4.488184575706648
723,Rotterdam,Italian Restaurant,51.91439,4.48717,Guliano,51.92358000080923,4.485203378547493
724,Rotterdam,Italian Restaurant,51.91439,4.48717,Da Gianfranco,51.952732791633586,4.470160025927743
725,Rotterdam,Italian Restaurant,51.91439,4.48717,Gallo d'Oro,51.90849885060175,4.343608893111934
726,Rotterdam,Italian Restaurant,51.91439,4.48717,Il Tartufo,52.01318952713898,4.356370605510802
727,Rotterdam,Park,51.91439,4.48717,Het Park,51.9070817467333,4.470487525774406
728,Rotterdam,Park,51.91439,4.48717,Museumpark,51.911919567875756,4.473012685775757
729,Rotterdam,Park,51.91439,4.48717,Vroesenpark,51.931115210513184,4.453153610229492
730,Rotterdam,Park,51.91439,4.48717,Eiland van Brienenoord,51.899614,4.537867
731,Rotterdam,Park,51.91439,4.48717,Het Schollebos,51.94224098235182,4.582962969347406
732,Rotterdam,Park,51.91439,4.48717,Oranjepark,51.908996335249974,4.349695310480566
733,Rotterdam,Park,51.91439,4.48717,Delftse Hout,52.02265944861747,4.376678466796875
734,Rotterdam,Park,51.91439,4.48717,Houtmansplantsoen,52.00889904866818,4.71867592903065
735,Rotterdam,Pub,51.91439,4.48717,Locus Publicus,52.01024,4.3604
736,Rotterdam,Scenic Lookout,51.91439,4.48717,Boompjeskade,51.91350853046547,4.485864387605247
737,Rotterdam,Scenic Lookout,51.91439,4.48717,Euromast,51.90543645533642,4.466607570648193
738,Rotterdam,Steakhouse,51.91439,4.48717,Loetje Rotterdam,51.904072556582776,4.485571968271724
739,Rotterdam,Theater,51.91439,4.48717,Nieuwe Luxor Theater,51.90673712416364,4.4910478591918945
740,Rotterdam,Theater,51.91439,4.48717,De Goudse Schouwburg,52.01574579308359,4.712245165889345
741,Rotterdam,Train Station,51.91439,4.48717,Station Rotterdam Centraal,51.92492450158676,4.469171342361903
742,Rotterdam,Wine Bar,51.91439,4.48717,Het Eigendom,51.915791602539926,4.4775003021276545
743,Rotterdam,Wine Bar,51.91439,4.48717,Mendoza,51.95606361435984,4.496627773986911
744,Rotterdam,Wine Bar,51.91439,4.48717,Brut Food & Wine Bar,51.81461452442187,4.665295200811224
745,Stuttgart,Café,48.76779,9.17203,Café Blüte,48.776137589200474,9.161371660096862
746,Stuttgart,Café,48.76779,9.17203,Apotheke Tagesbar,48.7786,9.19056
747,Stuttgart,Café,48.76779,9.17203,Bärenschlössle,48.760827781883876,9.091488300320446
748,Stuttgart,Café,48.76779,9.17203,Mäulesmühle,48.683561429534485,9.128373288700383
749,Stuttgart,Café,48.76779,9.17203,Museums-Café,48.63920789827974,9.121402195431738
750,Stuttgart,Café,48.76779,9.17203,Café Schilling,48.680458,9.006509
751,Stuttgart,Café,48.76779,9.17203,Zentral-Bar,48.62722328145977,9.339248649322059
752,Stuttgart,Café,48.76779,9.17203,Cafe Si' mena,48.711083,9.415073
753,Stuttgart,Cocktail Bar,48.76779,9.17203,Fou Fou,48.77170359889939,9.179240905872488
754,Stuttgart,Coffee Shop,48.76779,9.17203,Schwarzmahler,48.78516355395948,9.209636835064313
755,Stuttgart,Dessert Shop,48.76779,9.17203,Conditorei Café am Rathaus,48.742657451841794,9.307705894062039
756,Stuttgart,Garden Center,48.76779,9.17203,Pflanzen-Kölle,48.81256264966847,9.268459819418384
757,Stuttgart,Gastropub,48.76779,9.17203,Brennbar Nürtingen,48.627964,9.336408
758,Stuttgart,Gastropub,48.76779,9.17203,Altes Fuhrmannshaus,48.71019669374324,9.418071932988974
759,Stuttgart,History Museum,48.76779,9.17203,Keltenmuseum Hochdorf,48.88895458492822,9.003031381995022
760,Stuttgart,Hookah Bar,48.76779,9.17203,Alois l Shisha Lounge & Café Bar,48.814044484391765,9.273297699023736
761,Stuttgart,Italian Restaurant,48.76779,9.17203,Da Capo,48.78987299397897,9.20995334641803
762,Stuttgart,Italian Restaurant,48.76779,9.17203,Accanto,48.74276734815668,9.307540168607852
763,Stuttgart,Italian Restaurant,48.76779,9.17203,Il Fresco,48.68707654699206,9.00593889574356
764,Stuttgart,Italian Restaurant,48.76779,9.17203,Villa Behr Wendlingen,48.674293568510066,9.376079584749894
765,Stuttgart,Mountain,48.76779,9.17203,Birkenkopf,48.76536035535579,9.131595894988449
766,Stuttgart,Park,48.76779,9.17203,Karlshöhe,48.76800341981243,9.165426165541781
767,Stuttgart,Park,48.76779,9.17203,Oberer Schlossgarten,48.780002491229624,9.182439617316206
768,Stuttgart,Park,48.76779,9.17203,Weißenburgpark,48.765205,9.182382
769,Stuttgart,Park,48.76779,9.17203,Höhenpark Killesberg,48.80469123424021,9.171496785013503
770,Stuttgart,Park,48.76779,9.17203,Mittlerer Schlossgarten,48.78520855051499,9.186995029449463
771,Stuttgart,Park,48.76779,9.17203,Rosensteinpark,48.80405111256688,9.200159311294556
772,Stuttgart,Park,48.76779,9.17203,Santiago-de-Chile-Platz,48.75549559012367,9.172666668891907
773,Stuttgart,Park,48.76779,9.17203,Grabkapelle auf dem Rotenberg,48.782000150155056,9.268394502345043
774,Stuttgart,Park,48.76779,9.17203,Kurpark,48.80859175520696,9.221198841497923
775,Stuttgart,Park,48.76779,9.17203,Flugfeld Böblingen,48.68924644000788,8.998339176177979
776,Stuttgart,Pub,48.76779,9.17203,Bonnie & Clyde,48.7907242089039,9.198271036148071
777,Stuttgart,Scenic Lookout,48.76779,9.17203,Uhlandshöhe,48.78171093195722,9.195294675294516
778,Stuttgart,Scenic Lookout,48.76779,9.17203,Bismarckturm,48.792657202248485,9.156828200019774
779,Stuttgart,Soccer Stadium,48.76779,9.17203,Mercedes-Benz Arena,48.7871161,9.2437344
780,Stuttgart,Steakhouse,48.76779,9.17203,Die Metzgerei,48.77423,9.15592
781,Riga,Art Gallery,56.94599,24.11487,Imanta tattoo,56.95076494483624,24.125620483964717
782,Riga,Art Gallery,56.94599,24.11487,Noass,56.94540379902663,24.095235023025953
783,Riga,Beer Store,56.94599,24.11487,Labietis atzars Centrāltirgū | Labietis Central Market Beer Branch (Labietis atzars Centrāltirgū),56.943522861146356,24.114389419555664
784,Riga,Beer Store,56.94599,24.11487,Alus Celle,56.958529614023654,24.122607627239752
785,Riga,Beer Store,56.94599,24.11487,Beerfox,56.953307643723925,24.13474519573593
786,Riga,Beer Store,56.94599,24.11487,Valmiermuižas alus pārstāvniecība,56.9655206,24.130426299999954
787,Riga,Bookstore,56.94599,24.11487,Robert's Books,56.95670808262011,24.117278277034572
788,Riga,Bookstore,56.94599,24.11487,Globuss,56.954704373904036,24.120910541639375
789,Riga,Café,56.94599,24.11487,Innocent Cafe,56.951971968686436,24.125837960002475
790,Riga,Café,56.94599,24.11487,Rocket Bean Roastery,56.96388145891517,24.131987300577617
791,Riga,Café,56.94599,24.11487,TuReKā Cafe,56.95984410876833,24.058866179297638
792,Riga,Café,56.94599,24.11487,BURŽUJS,56.95108132791113,24.123227701775
793,Riga,Café,56.94599,24.11487,A.L.L. Cappuccino,56.961343056686026,24.101811748398287
794,Riga,Café,56.94599,24.11487,Mielotava,56.98283996767879,24.16604946638738
795,Riga,Café,56.94599,24.11487,HABIBTY,56.91476723238416,24.112549130223663
796,Riga,Café,56.94599,24.11487,"Kafejnica ""Litorale""",56.9160878649554,24.174361375001283
797,Riga,Café,56.94599,24.11487,"""Jānis Sauka"" kafejnīca",57.07727327170024,24.323837923766835
798,Riga,Cocktail Bar,56.94599,24.11487,Balzambārs,56.95163580082645,24.10623025224085
799,Riga,Cocktail Bar,56.94599,24.11487,B-bārs Restorāns,56.9491893014787,24.1039013617588
800,Riga,Coffee Shop,56.94599,24.11487,Rocket Bean,56.957902655259055,24.11438425455267
801,Riga,Coffee Shop,56.94599,24.11487,Cafeterius,56.955972572760345,24.12534621688823
802,Riga,Coffee Shop,56.94599,24.11487,Kalve Espresso Room,56.955219,24.130426
803,Riga,Cupcake Shop,56.94599,24.11487,Muffins And More,56.958307,24.121207
804,Riga,Dessert Shop,56.94599,24.11487,Raunas Dārzs,56.969493439333235,24.17458697828687
805,Riga,Dessert Shop,56.94599,24.11487,Kalnakrastu raušu fabrika,56.97696818481989,23.861083269114488
806,Riga,Gastropub,56.94599,24.11487,Fazenda,56.94330627594964,24.078110724741922
807,Riga,Gastropub,56.94599,24.11487,"Krodziņš ""Nēğis""",56.850410862866845,24.224213635903173
808,Riga,Gym / Fitness Center,56.94599,24.11487,My Fitness | Matīss,56.95720165228158,24.13422956673088
809,Riga,Gym / Fitness Center,56.94599,24.11487,"Myfitness ""Galerija Rīga""",56.95459889164813,24.120744522014913
810,Riga,Gym / Fitness Center,56.94599,24.11487,CrossFit Riga,56.956135011337985,24.072972595107213
811,Riga,Gym / Fitness Center,56.94599,24.11487,DCH STUDIJA,56.965795784874054,24.151889568281323
812,Riga,Gym / Fitness Center,56.94599,24.11487,Titan,56.9321235771074,24.207546435408734
813,Riga,Gym / Fitness Center,56.94599,24.11487,Atletika Fitness [Kengarags],56.90887508781661,24.19505758315803
814,Riga,Hookah Bar,56.94599,24.11487,V Paceote Beach,56.97500085294042,23.8119615945396
815,Riga,Italian Restaurant,56.94599,24.11487,Portofino Rīga,56.96118463039241,24.100187115293632
816,Riga,Italian Restaurant,56.94599,24.11487,Il Sole,56.97604659810162,23.796463404269794
817,Riga,Park,56.94599,24.11487,Vērmanes dārzs,56.951077515580515,24.119349421216604
818,Riga,Park,56.94599,24.11487,Bastejkalns,56.9519,24.110685
819,Riga,Park,56.94599,24.11487,Ziedoņdārzs,56.95647146913226,24.139808672872526
820,Riga,Park,56.94599,24.11487,Kronvalda parks,56.956246994214524,24.104436903872806
821,Riga,Park,56.94599,24.11487,Arkādijas parks,56.93256591559097,24.084928035736084
822,Riga,Park,56.94599,24.11487,Lucavsalas parks,56.928949,24.111041
823,Riga,Park,56.94599,24.11487,Operas skvērs (Operas skvērs | Opera square),56.94978320652135,24.113265775242436
824,Riga,Park,56.94599,24.11487,Viesturdārzs,56.96349053326535,24.101709192977275
825,Riga,Park,56.94599,24.11487,AB Dambis,56.94565300454924,24.09529209136963
826,Riga,Park,56.94599,24.11487,Grīziņkalns,56.95798671690389,24.153013229370117
827,Riga,Park,56.94599,24.11487,Esplanāde,56.95474570962534,24.11475419998169
828,Riga,Park,56.94599,24.11487,Dzegužkalns,56.960794581976884,24.067955017089844
829,Riga,Park,56.94599,24.11487,Mežaparks,57.00924369694716,24.146747589111328
830,Riga,Park,56.94599,24.11487,Ēbeļmuižas parks,56.90617377465449,24.09638458935103
831,Riga,Park,56.94599,24.11487,Ķengaraga promenāde,56.906945859130005,24.18262672849698
832,Riga,Park,56.94599,24.11487,Sarkandaugavas parks,56.99669319786754,24.12546157836914
833,Riga,Park,56.94599,24.11487,Jaunatnes dārzs,56.94078392652786,24.06932830810547
834,Riga,Park,56.94599,24.11487,"LU Rododendru selekcijas un izmēģinājumu audzētava ""Babīte""",56.96211376309597,23.952049705919293
835,Riga,Park,56.94599,24.11487,Ziemeļblāzmas parks,57.03683055444154,24.10226583480835
836,Riga,Park,56.94599,24.11487,Līgo parks,56.93315332296926,24.304078125784564
837,Riga,Park,56.94599,24.11487,Doles sala | Doles salas dabas parks,56.8542972067371,24.24294657
