,Neighborhood,Venue Category,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude
283,Paris,Fast Food Restaurant,48.85718,2.34141,Burger King,48.882922,2.476836
284,Paris,Fast Food Restaurant,48.85718,2.34141,McDonald's,48.692869780532654,2.338096874422534
285,Paris,Food & Drink Shop,48.85718,2.34141,Hyper primeur,48.88210833571775,2.4952075708095016
286,Paris,Italian Restaurant,48.85718,2.34141,La Massara,48.866098081070305,2.3595499992370605
287,Paris,Italian Restaurant,48.85718,2.34141,East Mamma,48.85108955085416,2.3777425657804128
288,Paris,Italian Restaurant,48.85718,2.34141,La Cantina Chic,48.877338784282294,2.2954969783446963
289,Paris,Italian Restaurant,48.85718,2.34141,Piccola Roma,48.86620220094348,2.28834325869881
290,Paris,Italian Restaurant,48.85718,2.34141,La Taverne de Palerme,48.838649,2.488597
291,Paris,Italian Restaurant,48.85718,2.34141,Pizzeria Vivaldi,48.84336197256067,2.5035304740352586
292,Paris,Italian Restaurant,48.85718,2.34141,Fuxia,48.895518927085234,2.0909015996587366
293,Paris,Italian Restaurant,48.85718,2.34141,Il Cappuccino,48.864207,2.587772
294,Paris,Movie Theater,48.85718,2.34141,Cinéma Royal Palace,48.8382815066574,2.48941157651321
295,Paris,Opera House,48.85718,2.34141,Opéra Garnier,48.872124954463864,2.331708669662475
296,Paris,Park,48.85718,2.34141,Parc Rives de Seine,48.85551048052973,2.3514188826084137
297,Paris,Park,48.85718,2.34141,Square Barye,48.850239695733976,2.3596105387349615
298,Paris,Park,48.85718,2.34141,Parc Monceau,48.87958041734081,2.3091804903585342
299,Paris,Park,48.85718,2.34141,Parc des Buttes-Chaumont,48.87987272502814,2.382016181945801
300,Paris,Park,48.85718,2.34141,Parc Montsouris,48.82251928174206,2.33784019947052
301,Paris,Park,48.85718,2.34141,Parc de la Cité Internationale Universitaire,48.81850256164343,2.3374378976034484
302,Paris,Park,48.85718,2.34141,Parc de la Villette,48.89231745056304,2.390577793121338
303,Paris,Park,48.85718,2.34141,Parc de Sceaux,48.76943076805531,2.297945022583008
304,Paris,Park,48.85718,2.34141,Parc de Saint-Cloud (Domaine National de Saint-Cloud),48.83432856023283,2.1965789794921875
305,Paris,Park,48.85718,2.34141,Parc du Tremblay,48.825935236836294,2.489250286544348
306,Paris,Park,48.85718,2.34141,Parc de Montreau,48.865640472755985,2.471031319481309
307,Paris,Park,48.85718,2.34141,Parc du Château de Versailles,48.81005719326377,2.1000945568084717
308,Paris,Park,48.85718,2.34141,Parc du Château de Saint-Germain-en-Laye,48.900174939161424,2.097744941711426
309,Paris,Park,48.85718,2.34141,Parc de la Plage Bleue,48.75399,2.465809
310,Paris,Park,48.85718,2.34141,Parc Caillebotte,48.7140541303113,2.488456183728379
311,Paris,Perfume Shop,48.85718,2.34141,SEPHORA VAL FONTENAY,48.854487524925084,2.4864106771801326
312,Paris,Pizza Place,48.85718,2.34141,Louie Louie,48.85358095860449,2.380433508828577
313,Paris,Pizza Place,48.85718,2.34141,Pizza Del Piano,48.80417231156936,2.508254953966121
314,Paris,Pizza Place,48.85718,2.34141,Tablapizza,48.76716507955512,2.472996711730957
315,Paris,Pizza Place,48.85718,2.34141,Le Rialto,48.82910230899051,2.5672388076782227
316,Paris,Pool,48.85718,2.34141,Piscine de Saint-Germain-en-Laye,48.9041032203127,2.095363140106201
317,Paris,Pub,48.85718,2.34141,Le Village,48.8470590531249,2.471329157249473
318,Paris,Pub,48.85718,2.34141,The Bitter End,48.895393,2.092144
319,Paris,Pub,48.85718,2.34141,O'Sullivans Pub,48.898366300168455,2.09354148123766
320,Paris,Restaurant,48.85718,2.34141,Vantre,48.868455281925904,2.370214462280273
321,Paris,Soccer Field,48.85718,2.34141,Camp des Loges - Centre d'entraînement Ooredoo,48.91402549995209,2.0825383674152262
322,Paris,Steakhouse,48.85718,2.34141,Buffalo Grill,49.03473892110112,2.3481650850083815
323,Paris,Thai Restaurant,48.85718,2.34141,L'Asiane,48.885744,2.5861644744873047
324,Paris,Theater,48.85718,2.34141,Espace Michel-Simon,48.846092692826645,2.553269863128662
325,Paris,Wine Bar,48.85718,2.34141,Le Barav,48.86516646209463,2.363154888153076
326,Paris,Wine Bar,48.85718,2.34141,La Cave de Septime,48.853719543269186,2.38034207194059
327,Paris,Wine Bar,48.85718,2.34141,Au Ballon Rouge,48.89766588089873,2.0902183695304752
328,Vienna,Asian Restaurant,48.20263,16.36843,BAO BAR,48.19930229995206,16.351108697996782
329,Vienna,Asian Restaurant,48.20263,16.36843,Sha Guo,48.194219,16.367629
330,Vienna,Asian Restaurant,48.20263,16.36843,Coconut Curry,48.216729215499235,16.38823371723444
331,Vienna,Asian Restaurant,48.20263,16.36843,IKI,48.186870447375284,16.380091990345903
332,Vienna,Asian Restaurant,48.20263,16.36843,L421,48.20242452398196,16.25547114581177
333,Vienna,Asian Restaurant,48.20263,16.36843,Sajado,48.34293303559301,16.46258969237488
334,Vienna,Bar,48.20263,16.36843,Ammutsøn,48.198495,16.353806
335,Vienna,Bar,48.20263,16.36843,Kleinod Stadtgarten,48.202818,16.378503
336,Vienna,Beer Store,48.20263,16.36843,BeerLovers,48.198890580700365,16.358247471049744
337,Vienna,Burger Joint,48.20263,16.36843,BURGERISTA,48.24257793990553,16.432993645508706
338,Vienna,Café,48.20263,16.36843,phil,48.200196163700625,16.36121911866486
339,Vienna,Café,48.20263,16.36843,Café Am Hof,48.21048007007786,16.36785092817244
340,Vienna,Café,48.20263,16.36843,The Pelican Coffee Company,48.215774,16.34814
341,Vienna,Café,48.20263,16.36843,Wiener Rösthaus im Prater,48.214664,16.4037
342,Vienna,Café,48.20263,16.36843,Kurkonditorei Oberlaa,48.18432531525877,16.376408720855135
343,Vienna,Café,48.20263,16.36843,Turnhalle,48.18957036461329,16.334408230224184
344,Vienna,Café,48.20263,16.36843,Landkind,48.1911,16.327028
345,Vienna,Café,48.20263,16.36843,Der Mann - Park Café,48.18008955037062,16.38362709385566
346,Vienna,Café,48.20263,16.36843,Das Bootshaus – Café Landtmann Alte Donau,48.232177,16.433804
347,Vienna,Café,48.20263,16.36843,Waldemar Tagesbar,48.18527205139131,16.30013095777789
348,Vienna,Café,48.20263,16.36843,Salettl-Pavillon,48.23907436504478,16.330601432817637
349,Vienna,Coffee Shop,48.20263,16.36843,Knockbox,48.199818,16.368164
350,Vienna,Coffee Shop,48.20263,16.36843,Das Kafa,48.22303347175503,16.35205011716717
351,Vienna,Coffee Shop,48.20263,16.36843,Coffee Pirates,48.2172259146221,16.351223879447634
352,Vienna,Coffee Shop,48.20263,16.36843,Gartencafe,48.19157394890198,16.34678929662678
353,Vienna,Coffee Shop,48.20263,16.36843,Jonas Reindl Coffee,48.21472661203773,16.361706666527198
354,Vienna,Coffee Shop,48.20263,16.36843,Gota Coffee Experts,48.19123980362003,16.326945004656718
355,Vienna,Coffee Shop,48.20263,16.36843,Mister Beans,48.086193,16.287454
356,Vienna,Department Store,48.20263,16.36843,VIC Commissary,48.23604608094815,16.417470209316953
357,Vienna,Dessert Shop,48.20263,16.36843,Gregors,48.191838515770655,16.356274871503736
358,Vienna,Grocery Store,48.20263,16.36843,Interspar,48.177364,16.3850254
359,Vienna,Gym / Fitness Center,48.20263,16.36843,John Harris Fitness Am Schillerplatz,48.20202,16.36384
360,Vienna,Gym / Fitness Center,48.20263,16.36843,John Harris Fitness,48.19263,16.35838
361,Vienna,Gym / Fitness Center,48.20263,16.36843,Manhattan Süd,48.11508007574624,16.30027188930939
362,Vienna,Italian Restaurant,48.20263,16.36843,Da Capo,48.207842095015444,16.376276992721905
363,Vienna,Italian Restaurant,48.20263,16.36843,Fabios Restaurant Bar,48.21003504664254,16.369763234112284
364,Vienna,Italian Restaurant,48.20263,16.36843,Pizzeria Da Filippo,48.210482463302355,16.327724808522525
365,Vienna,Italian Restaurant,48.20263,16.36843,Pizzeria Cipollino,48.217905533865476,16.319075387030967
366,Vienna,Italian Restaurant,48.20263,16.36843,Pizzeria Motelli,48.182813311363226,16.32980984169244
367,Vienna,Italian Restaurant,48.20263,16.36843,Ristorante Francesco,48.25352828457194,16.351171571476343
368,Vienna,Italian Restaurant,48.20263,16.36843,L'osteria,48.254839377677236,16.342782826603766
369,Vienna,Italian Restaurant,48.20263,16.36843,L'autentico,48.24946652945082,16.341940127316608
370,Vienna,Middle Eastern Restaurant,48.20263,16.36843,NENI am Naschmarkt,48.19797591822308,16.362156209912396
371,Vienna,Movie Theater,48.20263,16.36843,Urania Kino,48.21164548120706,16.383477210333584
372,Vienna,Opera House,48.20263,16.36843,Wiener Staatsoper,48.203275193985974,16.369049549102783
373,Vienna,Park,48.20263,16.36843,Burggarten,48.20428131101831,16.365519232185786
374,Vienna,Park,48.20263,16.36843,Volksgarten,48.20801851247569,16.36148291919829
375,Vienna,Park,48.20263,16.36843,Stadtpark,48.20483497342122,16.37984753913406
376,Vienna,Park,48.20263,16.36843,Rathauspark,48.211354802918066,16.35966181755066
377,Vienna,Park,48.20263,16.36843,Augarten,48.22574478925746,16.377031803131104
378,Vienna,Park,48.20263,16.36843,Schlosspark Schönbrunn,48.181596956831996,16.310577392578125
379,Vienna,Park,48.20263,16.36843,Türkenschanzpark,48.23502143339605,16.33469581604004
380,Vienna,Park,48.20263,16.36843,Donaupark,48.239992,16.41045
381,Vienna,Park,48.20263,16.36843,Kurpark Oberlaa,48.152375941521306,16.39897585957068
382,Vienna,Park,48.20263,16.36843,Schwarzenbergpark,48.246739904292134,16.275558471679688
383,Vienna,Park,48.20263,16.36843,Lainzer Tiergarten,48.17764796997034,16.219425201416016
384,Vienna,Park,48.20263,16.36843,Schlosspark,48.060102065955,16.357995421436588
385,Vienna,Pizza Place,48.20263,16.36843,La Pausa,48.203944,16.34932
386,Vienna,Pizza Place,48.20263,16.36843,Pizza Randale,48.19416149100902,16.361891461327968
387,Vienna,Pizza Place,48.20263,16.36843,Pizzeria Disco Volante,48.19132429513201,16.347587181444588
388,Vienna,Pizza Place,48.20263,16.36843,Pizzeria Mari,48.219305966507385,16.37671852825632
389,Vienna,Pizza Place,48.20263,16.36843,Portobello,48.224286748440605,16.501321665268165
390,Vienna,Pool,48.20263,16.36843,Theresienbad Meidling,48.18212790398743,16.32830007936931
391,Vienna,Pool,48.20263,16.36843,Schönbrunner Bad,48.179376842282046,16.314935651728312
392,Vienna,Pool,48.20263,16.36843,Gänsehäufel,48.22794769,16.43063789
393,Vienna,Pool,48.20263,16.36843,Strandbad Klosterneuburg,48.30763762588424,16.338005719302213
394,Vienna,Restaurant,48.20263,16.36843,Verde 1080,48.20952175789673,16.349934413053287
395,Vienna,Restaurant,48.20263,16.36843,Spelunke,48.21272559050644,16.37909705115805
396,Vienna,Restaurant,48.20263,16.36843,Restaurant Mill,48.193928941810505,16.342681446814975
397,Vienna,Restaurant,48.20263,16.36843,Das Eduard,48.186686,16.33176
398,Vienna,Restaurant,48.20263,16.36843,Der Ringsmuth,48.184018,16.375761
399,Vienna,Restaurant,48.20263,16.36843,s'Pfiff,48.25050639885803,16.307088909726712
400,Vienna,Restaurant,48.20263,16.36843,Heuriger Edlmoser,48.14849225783511,16.259644331168662
401,Vienna,Skating Rink,48.20263,16.36843,Wiener Eistraum,48.210612834918,16.35895727523519
402,Vienna,Steakhouse,48.20263,16.36843,DSTRIKT Steakhouse,48.202352021273015,16.37560162675208
403,Vienna,Steakhouse,48.20263,16.36843,Flatschers,48.20729050754708,16.339359362740016
404,Vienna,Tapas Restaurant,48.20263,16.36843,Toma tu tiempo,48.20230650413381,16.3449957897007
405,Vienna,Thai Restaurant,48.20263,16.36843,Mamamon Thai Eatery,48.20943527025501,16.34391340318739
406,Vienna,Theater,48.20263,16.36843,Ronacher Theater,48.20517549651353,16.37503181030529
407,Vienna,Wine Bar,48.20263,16.36843,Mayer am Nussberg,48.26931241118028,16.341981157225053
408,Vienna,Wine Bar,48.20263,16.36843,Müllers Heuriger,48.25776231117763,16.338875442867195
409,Vienna,Wine Bar,48.20263,16.36843,Heuriger Wiltschko,48.16011,16.25857
410,Vienna,Wine Bar,48.20263,16.36843,Heuriger Wieninger,48.30124416821833,16.41434256586164
411,Vienna,Wine Bar,48.20263,16.36843,Spaetrot Heuriger,48.04579039941598,16.277585185218673
412,Vienna,Zoo,48.20263,16.36843,Tiergarten Schönbrunn,48.18213006196686,16.30522648944738
413,Hamburg,Asian Restaurant,53.55562,9.98746,Asia Imbiss T.Y. Kim,53.55383639795128,9.96321049801264
414,Hamburg,Asian Restaurant,53.55562,9.98746,Restaurant Mongolei,53.7041647004195,10.00852813858857
415,Hamburg,Asian Restaurant,53.55562,9.98746,Shin Shin,53.660021011326215,10.115310114513965
416,Hamburg,BBQ Joint,53.55562,9.98746,Saray Köz Restaurant,53.553302,10.0135045
417,Hamburg,Bar,53.55562,9.98746,Boilerman Bar,53.54245459131936,9.998270324777048
418,Hamburg,Beer Store,53.55562,9.98746,Beyond Beer,53.56778794995008,9.964302632918717
419,Hamburg,Beer Store,53.55562,9.98746,Craft Beer Store,53.56279615839351,9.968128633612807
420,Hamburg,Brewery,53.55562,9.98746,Hopfenliebe,53.70730660662775,9.993661505021368
421,Hamburg,Burger Joint,53.55562,9.98746,Jim Block,53.488651236609996,10.211166549920128
422,Hamburg,Café,53.55562,9.98746,Milch,53.54589212517736,9.974792003631592
423,Hamburg,Café,53.55562,9.98746,BalzundBalz,53.57939653829415,9.976766189140527
424,Hamburg,Café,53.55562,9.98746,Näscherei,53.56701542327446,10.019064088308124
425,Hamburg,Café,53.55562,9.98746,Fritzis,53.55268488934891,9.957408735626654
426,Hamburg,Café,53.55562,9.98746,Caffé Toraldo,53.57791833181409,9.95142695071009
427,Hamburg,Café,53.55562,9.98746,Café Délice,53.57888327211519,9.946700906439219
428,Hamburg,Café,53.55562,9.98746,Mit Herz & Zucker,53.56073156225989,10.029967921872277
429,Hamburg,Café,53.55562,9.98746,Alsterperle,53.567749,10.015511
430,Hamburg,Café,53.55562,9.98746,Little Amsterdam,53.581261,9.979486
431,Hamburg,Café,53.55562,9.98746,Alpenkantine,53.575913589410185,9.953172205431356
432,Hamburg,Café,53.55562,9.98746,Café Schmidt,53.544659052047145,9.93987940768858
433,Hamburg,Café,53.55562,9.98746,Kafayas,53.586918,10.01878
434,Hamburg,Café,53.55562,9.98746,LüttLiv,53.58571106338118,10.045011584227208
435,Hamburg,Café,53.55562,9.98746,Café Schmidtchen,53.57643139516203,10.048885177104207
436,Hamburg,Café,53.55562,9.98746,Cafe Luise,53.62726163577729,10.025007155428927
437,Hamburg,Café,53.55562,9.98746,Café Reinhardt,53.641298,10.080805
438,Hamburg,Café,53.55562,9.98746,caros konditorei und davids café,53.708106473067,10.108156025425808
439,Hamburg,Café,53.55562,9.98746,Eiscafé Venezia,53.57745391248928,9.705349679602067
440,Hamburg,Cocktail Bar,53.55562,9.98746,Tipsy Baker Bar,53.558003772071494,9.989643983040544
441,Hamburg,Cocktail Bar,53.55562,9.98746,Le Lion,53.55021,9.994526
442,Hamburg,Cocktail Bar,53.55562,9.98746,The Chug Club Bar,53.54818648918455,9.965179593563755
443,Hamburg,Coffee Shop,53.55562,9.98746,Public Coffee Roasters,53.551372,9.982597
444,Hamburg,Coffee Shop,53.55562,9.98746,Playground Coffee,53.551626293243174,9.965190243212096
445,Hamburg,Coffee Shop,53.55562,9.98746,Cafe by Dokuwa,53.558367,9.972819
446,Hamburg,Coffee Shop,53.55562,9.98746,Elbgold,53.58306726895147,10.010114878149952
447,Hamburg,Coffee Shop,53.55562,9.98746,Stockholm Espresso Club,53.58290846719853,10.011708634171558
448,Hamburg,Coffee Shop,53.55562,9.98746,Elbgold,53.583771134205634,9.983932323009236
449,Hamburg,Coffee Shop,53.55562,9.98746,CODOS,53.55380305297155,9.928791168085377
450,Hamburg,Deli / Bodega,53.55562,9.98746,Küchenfreunde,53.570554751138445,9.98489010361897
451,Hamburg,Deli / Bodega,53.55562,9.98746,Gute Stube,53.565474256601476,10.037591031059911
452,Hamburg,Fast Food Restaurant,53.55562,9.98746,Curry-Pirates,53.577919378399486,10.021386870726541
453,Hamburg,Fast Food Restaurant,53.55562,9.98746,Bruzzelhütte,53.44630871866221,9.957274768876603
454,Hamburg,Gym / Fitness Center,53.55562,9.98746,McFIT,53.5577078,9.9006358
455,Hamburg,Gym / Fitness Center,53.55562,9.98746,ELIXIA Vitalclub,53.667804310398985,9.994519332580408
456,Hamburg,Italian Restaurant,53.55562,9.98746,Il Buco,53.555524,10.012269
457,Hamburg,Middle Eastern Restaurant,53.55562,9.98746,NENI Hamburg,53.54248855712061,9.998431424575273
458,Hamburg,Middle Eastern Restaurant,53.55562,9.98746,Soul Kebab,53.587915322441816,10.045960213085563
459,Hamburg,Movie Theater,53.55562,9.98746,Savoy,53.554219665950654,10.014096076646355
460,Hamburg,Movie Theater,53.55562,9.98746,Saturn-Kino,53.55091668667008,10.005483787104998
461,Hamburg,Movie Theater,53.55562,9.98746,Spectrum Kinos,53.70748589138624,9.99048172722677
462,Hamburg,Park,53.55562,9.98746,Planten un Blomen,53.56055173200356,9.983911514282227
463,Hamburg,Park,53.55562,9.98746,Alstervorland,53.573779260021475,10.001142024993896
464,Hamburg,Park,53.55562,9.98746,Lohsepark,53.54267678552332,10.005046354781369
465,Hamburg,Park,53.55562,9.98746,Wohlers Park (Friedhof Norderreihe),53.55858891394935,9.953012466430664
466,Hamburg,Park,53.55562,9.98746,Altonaer Balkon,53.54535663470883,9.93934392929077
467,Hamburg,Park,53.55562,9.98746,Donners-Park,53.545560631876654,9.924709796905516
468,Hamburg,Park,53.55562,9.98746,Stadtpark,53.596325330441026,10.019059181213379
469,Hamburg,Park,53.55562,9.98746,Hayns Park,53.595472110623106,9.989511966705322
470,Hamburg,Park,53.55562,9.98746,Jenischpark,53.55147612206438,9.869112968444824
471,Hamburg,Park,53.55562,9.98746,Wilhelmsburger Inselpark,53.49625962708297,10.003338737187418
472,Hamburg,Park,53.55562,9.98746,Stadtpark Norderstedt,53.714966018886294,10.020636320114136
473,Hamburg,Pizza Place,53.55562,9.98746,Slim Jim's,53.55825752009741,9.962711334228516
474,Hamburg,Pizza Place,53.55562,9.98746,Pizza-Bande,53.548917651912205,9.95757297737212
475,Hamburg,Pizza Place,53.55562,9.98746,via vai,53.55652434164846,9.928226195598887
476,Hamburg,Pizza Place,53.55562,9.98746,Teigfabrik,53.585378,10.026592
477,Hamburg,Pizza Place,53.55562,9.98746,Toscanello,53.67848755527623,10.09452163534872
478,Hamburg,Pizza Place,53.55562,9.98746,Ristorante Italia,53.707870910908504,10.108220889195882
479,Hamburg,Pool,53.55562,9.98746,Die Badebucht,53.57870854516229,9.695878854053202
480,Hamburg,Restaurant,53.55562,9.98746,Sagners,53.56222741402446,10.016852429831781
481,Hamburg,Restaurant,53.55562,9.98746,barca - an der Alster,53.55851356439605,10.005615648642788
482,Hamburg,Restaurant,53.55562,9.98746,Wohlers,53.557168,9.954764
483,Hamburg,Steakhouse,53.55562,9.98746,estancia steaks,53.548367,9.995492
484,Hamburg,Steakhouse,53.55562,9.98746,[m]eatery,53.55663885227333,9.986837671491438
485,Hamburg,Steakhouse,53.55562,9.98746,MENDOZA Restaurant,53.6819245772506,9.980930642509795
486,Hamburg,Steakhouse,53.55562,9.98746,Block House,53.48862385504707,10.21119470988623
487,Hamburg,Steakhouse,53.55562,9.98746,Elrado-House,53.688575900991495,9.99733783351743
488,Hamburg,Theater,53.55562,9.98746,Thalia Theater,53.552000380740026,9.998337775468826
489,Hamburg,Wine Bar,53.55562,9.98746,Weinladen,53.553221311091804,9.957930619329405
490,Hamburg,Wine Bar,53.55562,9.98746,Neumann's Bistro & Weinbar,53.55904999481806,10.013027938019475
491,Hamburg,Wine Bar,53.55562,9.98746,Vineyard,53.576152333760845,9.953705964302728
492,Hamburg,Zoo,53.55562,9.98746,Tierpark Hagenbeck,53.59698751902044,9.93986964225769
493,Hamburg,Zoo,53.55562,9.98746,Wildpark Schwarze Berge,53.445599205668366,9.884111881256104
494,Budapest,BBQ Joint,47.49973,19.05508,BP BARbq,47.49897276047702,19.067060640423023
495,Budapest,Bar,47.49973,19.05508,Bereg Bar & Cafe,47.50735200276881,19.028962536607352
496,Budapest,Bar,47.49973,19.05508,Bálint Galéria Kávézó,47.51714094271087,19.00045946766772
497,Budapest,Bar,47.49973,19.05508,Kacsakő Bisztró,47.66440206760875,19.079373928281797
498,Budapest,Beer Bar,47.49973,19.05508,Csak a jó sör!,47.50179179083147,19.065552498729502
499,Budapest,Beer Bar,47.49973,19.05508,Hops Beer Bar,47.497265,19.062817
500,Budapest,Beer Bar,47.49973,19.05508,Ganz Söröző,47.51101352318945,19.0373863707796
501,Budapest,Beer Store,47.49973,19.05508,Beerselection.hu,47.49435869210106,19.071089882654718
502,Budapest,Brewery,47.49973,19.05508,Fehér Nyúl Sörfőzde,47.459717226322525,19.084975148388185
503,Budapest,Burger Joint,47.49973,19.05508,Buddies Burger,47.490425,19.061007
504,Budapest,Burger Joint,47.49973,19.05508,Lucky 7 Burgers & More,47.493165783209946,19.052145379676553
505,Budapest,Burger Joint,47.49973,19.05508,Retro Büfé,47.491751,19.070734
506,Budapest,Burger Joint,47.49973,19.05508,Johnny's Bistro Buda,47.51525846022867,18.989581700547795
507,Budapest,Burger Joint,47.49973,19.05508,Zing Burger,47.46385058589028,19.128121023239782
508,Budapest,Burger Joint,47.49973,19.05508,PIROG-DA,47.54121014467378,19.150549331517244
509,Budapest,Burger Joint,47.49973,19.05508,Kalóz Burger & More,47.52890191530207,19.19380471132347
510,Budapest,Burger Joint,47.49973,19.05508,Johnny's Bistro,47.40870320347655,18.949419108800427
511,Budapest,Café,47.49973,19.05508,KisBécs,47.49478317762529,19.01546836871584
512,Budapest,Café,47.49973,19.05508,Életízek,47.471995632357824,18.999580191549768
513,Budapest,Café,47.49973,19.05508,Édeni édességek csokibolt,47.66625541351418,19.076338974331957
514,Budapest,Café,47.49973,19.05508,Dorothea Bistro Café,47.66730391088338,19.07534342868754
515,Budapest,Cocktail Bar,47.49973,19.05508,GoodSpirit Whiskey & Cocktail Bar,47.49092620880407,19.056088449628795
516,Budapest,Cocktail Bar,47.49973,19.05508,Boutiq'Bar,47.49958811566566,19.05601531647689
517,Budapest,Coffee Shop,47.49973,19.05508,Espresso Embassy,47.502048,19.050175
518,Budapest,Coffee Shop,47.49973,19.05508,Dorado Café,47.499405860140705,19.064884361226785
519,Budapest,Coffee Shop,47.49973,19.05508,My Little Melbourne Coffee,47.49773273071937,19.05774414539337
520,Budapest,Coffee Shop,47.49973,19.05508,Madal Cafe - Espresso & Brew Bar,47.492569,19.056153
521,Budapest,Coffee Shop,47.49973,19.05508,Double Shot - Partisan Coffee,47.515867,19.049774
522,Budapest,Coffee Shop,47.49973,19.05508,London Coffee Society,47.496446,19.06632
523,Budapest,Coffee Shop,47.49973,19.05508,Madal Cafe - Espresso & Brew Bar,47.513479230393266,19.049513385263015
524,Budapest,Coffee Shop,47.49973,19.05508,The Goat Herder,47.502982,19.077801
525,Budapest,Coffee Shop,47.49973,19.05508,Tamp & Pull Espresso Bar,47.484482,19.061144
526,Budapest,Coffee Shop,47.49973,19.05508,Double Shot Partisan Coffee,47.488649028333704,19.058086116663368
527,Budapest,Coffee Shop,47.49973,19.05508,La Nube,47.478865,19.049229
528,Budapest,Coffee Shop,47.49973,19.05508,Caphe by Hai Nam,47.479097,19.050214
529,Budapest,Coffee Shop,47.49973,19.05508,Kelet Kávézó és Galéria,47.47966682043327,19.051134462593687
530,Budapest,Coffee Shop,47.49973,19.05508,My Green Cup,47.51536520879162,19.04953791606128
531,Budapest,Coffee Shop,47.49973,19.05508,addicted2caffeine,47.47706429557151,19.045563737938707
532,Budapest,Coffee Shop,47.49973,19.05508,Mad Dog Cafe Haus,47.535220803485274,19.060165818684645
533,Budapest,Coffee Shop,47.49973,19.05508,major | korty és falat,47.45943045951895,18.96449035518768
534,Budapest,Deli / Bodega,47.49973,19.05508,a másik bolt,47.456349753922176,19.12487496040169
535,Budapest,Dessert Shop,47.49973,19.05508,Chez Dodo - Artisan Macarons & Café,47.50002173674331,19.05226689943884
536,Budapest,Dessert Shop,47.49973,19.05508,Asztalka,47.49219305108914,19.044231176376343
537,Budapest,Dessert Shop,47.49973,19.05508,Habos Gofri,47.49253892010643,19.056451393198785
538,Budapest,Dessert Shop,47.49973,19.05508,Rétesbolt Anno 1926,47.52517668515664,19.077244911272388
539,Budapest,Dessert Shop,47.49973,19.05508,Daubner Cukrászda,47.52835461972757,19.032332077660087
540,Budapest,Dessert Shop,47.49973,19.05508,Erdős és Fiai Cukrászda,47.46554045129437,19.023497493371366
541,Budapest,Dessert Shop,47.49973,19.05508,Suhajda Cukrászda,47.464228529359914,18.967846125250357
542,Budapest,Dessert Shop,47.49973,19.05508,Béke Téri Fagyizó,47.42966200892763,19.218506665938914
543,Budapest,Dessert Shop,47.49973,19.05508,Maroni Cukrászda,47.64433054383706,19.029179060451778
544,Budapest,Dessert Shop,47.49973,19.05508,Chilli Cuki,47.63352104897135,19.157726882906708
545,Budapest,Fast Food Restaurant,47.49973,19.05508,Lángosos (Krumplis Lángos),47.540876288274625,19.040721387035422
546,Budapest,Flower Shop,47.49973,19.05508,New Garden kertészet,47.44528488992294,18.97872788093653
547,Budapest,Gym / Fitness Center,47.49973,19.05508,F&M Fitness and More,47.489800597961924,19.022896343657365
548,Budapest,Gym / Fitness Center,47.49973,19.05508,John Reed Fitness,47.52794728896286,19.06643563558191
549,Budapest,Gym / Fitness Center,47.49973,19.05508,Egressy Fitness,47.506689386274616,19.109912978696006
550,Budapest,Gym / Fitness Center,47.49973,19.05508,Oxygen Wellness,47.535742990160045,19.08012929706044
551,Budapest,Gym / Fitness Center,47.49973,19.05508,SXL Fitness & Gym,47.43276668646879,19.177995981189444
552,Budapest,Gym / Fitness Center,47.49973,19.05508,Törökbálinti Sportcentrum,47.44073844545264,18.896850879949728
553,Budapest,Italian Restaurant,47.49973,19.05508,Caffe GianMario,47.5052079571629,19.05512399167525
554,Budapest,Italian Restaurant,47.49973,19.05508,Belli di Mamma,47.500129,19.065787
555,Budapest,Italian Restaurant,47.49973,19.05508,Al Dente,47.490223,19.067978
556,Budapest,Italian Restaurant,47.49973,19.05508,Porcellino Grasso Ristorante,47.515458387862154,19.02714814289518
557,Budapest,Italian Restaurant,47.49973,19.05508,Panifico il Basilico,47.67458117980501,19.06112225543869
558,Budapest,Middle Eastern Restaurant,47.49973,19.05508,Pingrumba,47.507946,19.022848
559,Budapest,Park,47.49973,19.05508,Károlyi-kert,47.49209844664687,19.059605598449707
560,Budapest,Park,47.49973,19.05508,Várkert,47.49356929597742,19.04101664654588
561,Budapest,Park,47.49973,19.05508,Margitszigeti padok,47.51775859676946,19.045273014889478
562,Budapest,Park,47.49973,19.05508,Szent István park,47.518483210281914,19.050915241241455
563,Budapest,Park,47.49973,19.05508,Városliget,47.51488195170639,19.085655212402344
564,Budapest,Park,47.49973,19.05508,Kopaszi-gát,47.46670132908605,19.06192302703857
565,Budapest,Park,47.49973,19.05508,Királydomb,47.51132934720821,19.08691191889134
566,Budapest,Park,47.49973,19.05508,Kiscelli Parkerdő,47.53758549676721,19.02898734866811
567,Budapest,Park,47.49973,19.05508,Svábhegy,47.49751708414124,18.98939609527588
568,Budapest,Park,47.49973,19.05508,Havashalom park,47.515313564564934,19.16910910615579
569,Budapest,Park,47.49973,19.05508,Dunapart - Dunakeszi,47.65377594022642,19.11980803075253
570,Budapest,Pizza Place,47.49973,19.05508,Moto Pizza,47.498161,19.05797
571,Budapest,Pizza Place,47.49973,19.05508,Pizzica,47.504203,19.059279
